id,entity_id,hgnc_status,hgnc_id,entrez_id,ensembl_id,data_source_id,locus_group_id,locus_type_id
34018,34018,Approved,HGNC:20423,55812.0,ENSG00000042317,1,1,1
34019,34019,Approved,HGNC:28676,145946.0,ENSG00000185594,1,2,2
34020,34020,Approved,HGNC:48627,100652749.0,ENSG00000259282,1,2,2
34021,34021,Approved,HGNC:22988,83890.0,ENSG00000145757,1,1,1
34022,34022,Approved,HGNC:23221,353324.0,ENSG00000186451,1,1,1
34023,34023,Approved,HGNC:23222,221178.0,ENSG00000182957,1,1,1
34024,34024,Approved,HGNC:39905,100874231.0,ENSG00000227213,1,2,2
34025,34025,Approved,HGNC:29935,83893.0,ENSG00000144962,1,1,1
34026,34026,Approved,HGNC:25184,128153.0,ENSG00000162814,1,1,1
34027,34027,Approved,HGNC:41086,103752555.0,ENSG00000234070,1,2,2
34028,34028,Approved,HGNC:29579,132671.0,ENSG00000163071,1,1,1
34029,34029,Approved,HGNC:30614,219938.0,ENSG00000166118,1,1,1
34030,34030,Approved,HGNC:26125,64847.0,ENSG00000006282,1,1,1
34031,34031,Approved,HGNC:39636,100874060.0,ENSG00000231123,1,3,3
34032,34032,Approved,HGNC:28026,374955.0,ENSG00000187144,1,1,1
34033,34033,Approved,HGNC:30705,84690.0,ENSG00000141255,1,1,1
34034,34034,Approved,HGNC:27322,202051.0,ENSG00000170469,1,1,1
34035,34035,Approved,HGNC:16158,128497.0,ENSG00000149634,1,1,1
34036,34036,Approved,HGNC:23394,647060.0,ENSG00000204849,1,1,1
34037,34037,Approved,HGNC:32003,727830.0,ENSG00000275969,1,1,1
34038,34038,Approved,HGNC:32005,727905.0,ENSG00000276581,1,1,1
34039,34039,Approved,HGNC:32006,389730.0,ENSG00000185775,1,1,1
34040,34040,Approved,HGNC:32007,26165.0,ENSG00000276040,1,1,1
34041,34041,Approved,HGNC:31411,404770.0,ENSG00000231649,1,3,3
34042,34042,Approved,HGNC:55745,642943.0,ENSG00000226668,1,3,3
34043,34043,Approved,HGNC:27846,441452.0,ENSG00000230246,1,1,1
34044,34044,Approved,HGNC:24508,645961.0,ENSG00000177910,1,1,1
34045,34045,Approved,HGNC:37283,389763.0,ENSG00000214929,1,1,1
34046,34046,Approved,HGNC:38607,100130636.0,ENSG00000237770,1,3,3
34047,34047,Approved,HGNC:38603,389762.0,ENSG00000186788,1,1,1
34048,34048,Approved,HGNC:38601,389761.0,ENSG00000189357,1,1,1
34049,34049,Approved,HGNC:38602,347127.0,ENSG00000240632,1,3,3
34050,34050,Approved,HGNC:26672,286234.0,ENSG00000177992,1,1,1
34051,34051,Approved,HGNC:43827,646177.0,ENSG00000258916,1,3,3
34052,34052,Approved,HGNC:43828,646507.0,ENSG00000274279,1,3,3
34053,34053,Approved,HGNC:41911,259308.0,ENSG00000205108,1,1,1
34054,34054,Approved,HGNC:24504,389715.0,ENSG00000257198,1,3,3
34055,34055,Approved,HGNC:42673,100129969.0,ENSG00000187791,1,1,1
34056,34056,Approved,HGNC:31418,138724.0,ENSG00000174038,1,1,1
34057,34057,Approved,HGNC:25275,84226.0,ENSG00000221843,1,1,1
34058,34058,Approved,HGNC:27753,285679.0,ENSG00000204661,1,4,4
34059,34059,Approved,HGNC:26349,124783.0,ENSG00000184361,1,1,1
34060,34060,Approved,HGNC:26463,124045.0,ENSG00000167523,1,1,1
34061,34061,Approved,HGNC:48613,388182.0,ENSG00000189419,1,2,2
34062,34062,Approved,HGNC:41198,642864.0,ENSG00000203897,1,2,2
34063,34063,Approved,HGNC:33709,149643.0,ENSG00000185523,1,1,1
34064,34064,Approved,HGNC:27648,284680.0,ENSG00000171722,1,1,1
34065,34065,Approved,HGNC:30510,375686.0,ENSG00000186583,1,1,1
34066,34066,Approved,HGNC:1298,84221.0,ENSG00000160284,1,1,1
34067,34067,Approved,HGNC:22957,221409.0,ENSG00000249481,1,1,1
34068,34068,Approved,HGNC:18650,65244.0,ENSG00000123352,1,1,1
34069,34069,Approved,HGNC:24574,26010.0,ENSG00000196141,1,1,1
34070,34070,Approved,HGNC:26913,147841.0,ENSG00000161888,1,1,1
34071,34071,Approved,HGNC:24031,57405.0,ENSG00000152253,1,1,1
34072,34072,Approved,HGNC:23401,28972.0,ENSG00000114902,1,1,1
34073,34073,Approved,HGNC:28962,9789.0,ENSG00000118363,1,1,1
34074,34074,Approved,HGNC:31885,100131250.0,ENSG00000260928,1,3,3
34075,34075,Approved,HGNC:45235,644573.0,ENSG00000270623,1,3,3
34076,34076,Approved,HGNC:45236,100288739.0,ENSG00000247872,1,3,3
34077,34077,Approved,HGNC:45237,653566.0,ENSG00000228589,1,3,3
34078,34078,Approved,HGNC:26212,60559.0,ENSG00000129128,1,1,1
34079,34079,Approved,HGNC:54818,116435303.0,ENSG00000248980,1,2,2
34080,34080,Approved,HGNC:17257,25803.0,ENSG00000124664,1,1,1
34081,34081,Approved,HGNC:26010,54908.0,ENSG00000040275,1,1,1
34082,34082,Approved,HGNC:30613,245711.0,ENSG00000163806,1,1,1
34083,34083,Approved,HGNC:32681,387778.0,ENSG00000204710,1,1,1
34084,34084,Approved,HGNC:16408,285955.0,ENSG00000136206,1,1,1
34085,34085,Approved,HGNC:56874,131554431.0,ENSG00000214783,1,2,2
34086,34086,Approved,HGNC:33841,441273.0,ENSG00000205238,1,1,1
34087,34087,Approved,HGNC:48334,100310812.0,ENSG00000173678,1,1,1
34088,34088,Approved,HGNC:35462,441272.0,ENSG00000214300,1,1,1
34089,34089,Approved,HGNC:35463,388333.0,ENSG00000183318,1,1,1
34090,34090,Approved,HGNC:35464,442590.0,ENSG00000170092,1,1,1
34091,34091,Approved,HGNC:35465,729597.0,ENSG00000260097,1,1,1
34092,34092,Approved,HGNC:35466,441251.0,ENSG00000179994,1,3,3
34093,34093,Approved,HGNC:33771,728524.0,ENSG00000273520,1,1,1
34094,34094,Approved,HGNC:45034,643909.0,ENSG00000262461,1,1,1
34095,34095,Approved,HGNC:51506,643862.0,ENSG00000274570,1,1,1
34096,34096,Approved,HGNC:51507,100996746.0,ENSG00000275976,1,1,1
34097,34097,Approved,HGNC:51508,100101268.0,ENSG00000184616,1,1,1
34098,34098,Approved,HGNC:51509,105180390.0,ENSG00000286038,1,1,1
34099,34099,Approved,HGNC:51510,641776.0,ENSG00000286137,1,1,1
34100,34100,Approved,HGNC:51511,105180391.0,ENSG00000286014,1,1,1
34101,34101,Approved,HGNC:51512,102723555.0,ENSG00000185040,1,1,1
34102,34102,Approved,HGNC:51513,102723849.0,ENSG00000186645,1,1,1
34103,34103,Approved,HGNC:51514,100505767.0,ENSG00000205482,1,1,1
34104,34104,Approved,HGNC:51515,100130307.0,ENSG00000275328,1,3,3
34105,34105,Approved,HGNC:51516,101060280.0,ENSG00000277327,1,3,3
34106,34106,Approved,HGNC:51517,442572.0,ENSG00000230358,1,1,1
34107,34107,Approved,HGNC:51518,100420854.0,ENSG00000266537,1,3,3
34108,34108,Approved,HGNC:30615,92521.0,ENSG00000128487,1,1,1
34109,34109,Approved,HGNC:55376,119545627.0,ENSG00000261033,1,2,2
34110,34110,Approved,HGNC:29022,23384.0,ENSG00000100014,1,1,1
34111,34111,Approved,HGNC:49185,101730217.0,ENSG00000258555,1,4,6
34112,34112,Approved,HGNC:53867,100418862.0,ENSG00000227790,1,3,3
34113,34113,Approved,HGNC:53868,112488741.0,ENSG00000244456,1,3,3
34114,34114,Approved,HGNC:15874,25876.0,ENSG00000101222,1,1,1
34115,34115,Approved,HGNC:26293,79925.0,ENSG00000152582,1,1,1
34116,34116,Approved,HGNC:16901,10290.0,ENSG00000072195,1,1,1
34117,34117,Approved,HGNC:51251,100996693.0,ENSG00000286095,1,1,1
34118,34118,Approved,HGNC:32429,374768.0,ENSG00000181323,1,1,1
34119,34119,Approved,HGNC:27315,201243.0,ENSG00000184560,1,1,1
34120,34120,Approved,HGNC:53651,107983988.0,ENSG00000283439,1,1,1
34121,34121,Approved,HGNC:17575,23013.0,ENSG00000065526,1,1,1
34122,34122,Approved,HGNC:55937,729614.0,ENSG00000179743,1,2,2
34123,34123,Approved,HGNC:15570,246777.0,ENSG00000258484,1,1,1
34124,34124,Entry Withdrawn,HGNC:11232,,,1,5,7
34125,34125,Entry Withdrawn,HGNC:11235,,,1,5,7
34126,34126,Approved,HGNC:11237,6687.0,ENSG00000197912,1,1,1
34127,34127,Approved,HGNC:11226,80208.0,ENSG00000104133,1,1,1
34128,34128,Entry Withdrawn,HGNC:13730,,,1,5,7
34129,34129,Entry Withdrawn,HGNC:14260,,,1,5,7
34130,34130,Entry Withdrawn,HGNC:16706,,,1,5,7
34131,34131,Approved,HGNC:20373,51324.0,ENSG00000090487,1,1,1
34132,34132,Entry Withdrawn,HGNC:22993,,,1,5,7
34133,34133,Entry Withdrawn,HGNC:25855,,,1,5,7
34134,34134,Entry Withdrawn,HGNC:26071,,,1,5,7
34135,34135,Entry Withdrawn,HGNC:30161,,,1,5,7
34136,34136,Entry Withdrawn,HGNC:32314,,,1,5,7
34137,34137,Entry Withdrawn,HGNC:32944,,,1,5,7
34138,34138,Entry Withdrawn,HGNC:33240,,,1,5,7
34139,34139,Entry Withdrawn,HGNC:33472,,,1,5,7
34140,34140,Entry Withdrawn,HGNC:33485,,,1,5,7
34141,34141,Entry Withdrawn,HGNC:34382,,,1,5,7
34142,34142,Entry Withdrawn,HGNC:16957,,,1,1,1
34143,34143,Approved,HGNC:11240,8877.0,ENSG00000176170,1,1,1
34144,34144,Approved,HGNC:18859,56848.0,ENSG00000063176,1,1,1
34145,34145,Approved,HGNC:30619,80309.0,ENSG00000153820,1,1,1
34146,34146,Approved,HGNC:11241,6688.0,ENSG00000066336,1,1,1
34147,34147,Approved,HGNC:11242,6689.0,ENSG00000269404,1,1,1
34148,34148,Approved,HGNC:29549,121599.0,ENSG00000166211,1,1,1
34149,34149,Approved,HGNC:25083,152185.0,ENSG00000163611,1,1,1
34150,34150,Approved,HGNC:58084,127898559.0,ENSG00000285943,1,4,6
34151,34151,Approved,HGNC:56809,646120.0,ENSG00000255161,1,3,3
34152,34152,Approved,HGNC:56810,100130114.0,ENSG00000267744,1,3,3
34153,34153,Approved,HGNC:56811,100128007.0,ENSG00000262503,1,3,3
34154,34154,Approved,HGNC:56812,100128803.0,ENSG00000250020,1,3,3
34155,34155,Approved,HGNC:56813,100421664.0,ENSG00000249077,1,3,3
34156,34156,Approved,HGNC:28971,23514.0,ENSG00000164808,1,1,1
34157,34157,Approved,HGNC:11243,10927.0,ENSG00000106723,1,1,1
34158,34158,Approved,HGNC:20694,54466.0,ENSG00000147059,1,1,1
34159,34159,Approved,HGNC:33147,474343.0,ENSG00000186787,1,1,1
34160,34160,Approved,HGNC:54967,100129997.0,ENSG00000237708,1,3,3
34161,34161,Approved,HGNC:27272,169981.0,ENSG00000204271,1,1,1
34162,34162,Approved,HGNC:27040,139886.0,ENSG00000186767,1,1,1
34163,34163,Approved,HGNC:41177,100874033.0,ENSG00000233661,1,2,2
34164,34164,Approved,HGNC:25115,144097.0,ENSG00000168005,1,1,1
34165,34165,Approved,HGNC:11244,6690.0,ENSG00000164266,1,1,1
34166,34166,Approved,HGNC:11245,6691.0,ENSG00000128040,1,1,1
34167,34167,Approved,HGNC:16646,27290.0,ENSG00000122711,1,1,1
34168,34168,Approved,HGNC:15464,11005.0,ENSG00000133710,1,1,1
34169,34169,Approved,HGNC:29486,404203.0,ENSG00000178172,1,1,1
34170,34170,Approved,HGNC:24643,84651.0,ENSG00000145879,1,1,1
34171,34171,Approved,HGNC:33160,646424.0,ENSG00000229453,1,1,1
34172,34172,Approved,HGNC:32951,643394.0,ENSG00000204909,1,1,1
34173,34173,Approved,HGNC:27200,153218.0,ENSG00000214510,1,1,1
34174,34174,Approved,HGNC:33825,408187.0,ENSG00000196800,1,1,1
34175,34175,Approved,HGNC:11246,6692.0,ENSG00000166145,1,1,1
34176,34176,Approved,HGNC:53162,102724362.0,ENSG00000261183,1,2,2
34177,34177,Approved,HGNC:11247,10653.0,ENSG00000167642,1,1,1
34178,34178,Approved,HGNC:11248,10816.0,ENSG00000101446,1,1,1
34179,34179,Approved,HGNC:16130,391253.0,ENSG00000149651,1,1,1
34180,34180,Approved,HGNC:16161,140863.0,ENSG00000168630,1,3,3
34181,34181,Approved,HGNC:30622,56907.0,ENSG00000134278,1,1,1
34182,34182,Approved,HGNC:30623,84501.0,ENSG00000204991,1,1,1
34183,34183,Approved,HGNC:34492,388381.0,ENSG00000275489,1,1,1
34184,34184,Approved,HGNC:13706,51298.0,ENSG00000105549,1,1,1
34185,34185,Approved,HGNC:43771,100506564.0,ENSG00000249693,1,1,1
34186,34186,Approved,HGNC:52392,100130705.0,ENSG00000272899,1,1,1
34187,34187,Approved,HGNC:26342,152940.0,ENSG00000164123,1,1,1
34188,34188,Approved,HGNC:30435,200159.0,ENSG00000173728,1,1,1
34189,34189,Approved,HGNC:56415,127379741.0,ENSG00000276925,1,3,3
34190,34190,Approved,HGNC:21722,136895.0,ENSG00000153790,1,1,1
34191,34191,Approved,HGNC:28500,143379.0,ENSG00000165863,1,1,1
34192,34192,Approved,HGNC:19919,84688.0,ENSG00000164972,1,1,1
34193,34193,Approved,HGNC:22564,100130988.0,ENSG00000164500,1,1,1
34194,34194,Approved,HGNC:33745,374739.0,ENSG00000159648,1,1,1
34195,34195,Approved,HGNC:26341,200523.0,ENSG00000172073,1,1,1
34196,34196,Approved,HGNC:33767,389320.0,ENSG00000196900,1,1,1
34197,34197,Approved,HGNC:48628,255411.0,ENSG00000257987,1,1,1
34198,34198,Approved,HGNC:11249,6693.0,ENSG00000197471,1,1,1
34199,34199,Approved,HGNC:30621,83985.0,ENSG00000169682,1,1,1
34200,34200,Approved,HGNC:26992,124976.0,ENSG00000183018,1,1,1
34201,34201,Approved,HGNC:55787,107985053.0,ENSG00000229782,1,2,2
34202,34202,Approved,HGNC:28433,201305.0,ENSG00000182557,1,1,1
34203,34203,Approved,HGNC:11250,23626.0,ENSG00000054796,1,1,1
34204,34204,Approved,HGNC:26338,90853.0,ENSG00000134668,1,1,1
34205,34205,Approved,HGNC:11251,6695.0,ENSG00000152377,1,1,1
34206,34206,Approved,HGNC:13564,9806.0,ENSG00000107742,1,1,1
